Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SED1RNS,2012.03,233289,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2012.06,234861,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2012.09,237106,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2012.12,238918,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2013.03,241122,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2013.06,244218,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2013.09,245485,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2013.12,247852,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2014.03,250028,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2014.06,251586,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2014.09,254794,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2014.12,256061,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2015.03,257433,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2015.06,258441,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2015.09,259544,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2015.12,260249,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2016.03,261422,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2016.06,263096,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2016.09,264623,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2016.12,265496,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2017.03,266458,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2017.06,269339,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2017.09,271184,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2017.12,272017,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2018.03,277347,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2018.06,274661,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2018.09,274187,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2018.12,274772,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2019.03,277383,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2019.06,278138,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2019.09,277966,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2019.12,280268,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2020.03,281228,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2020.06,278355,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2020.09,277616,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2020.12,275171,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2021.03,277961,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2021.06,280348,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2021.09,284588,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2021.12,286313,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2022.03,287709,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2022.06,289549,,R,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNS,2022.09,291900,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Seasonally adjusted,,
BDCQ.SED1RNT,2011.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2011.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2011.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2012.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2012.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2012.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2012.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2013.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2013.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2013.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2013.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2014.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2014.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2014.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2014.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2015.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2015.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2015.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2015.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2016.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2016.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2016.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2016.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2017.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2017.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2017.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2017.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2018.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2018.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2018.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2018.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2019.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2019.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2019.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2019.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2020.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2020.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2020.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2020.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2021.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2021.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2021.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2021.12,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2022.03,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2022.06,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1RNT,2022.09,,,C,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Canterbury,Trend,,
BDCQ.SED1ROA,2011.06,86809,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2011.09,86691,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2011.12,87873,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2012.03,87569,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2012.06,87865,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2012.09,86967,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2012.12,88447,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2013.03,88703,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2013.06,89091,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2013.09,88447,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2013.12,89960,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2014.03,90490,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2014.06,90585,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2014.09,90482,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2014.12,92124,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2015.03,92491,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2015.06,92408,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2015.09,91900,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2015.12,93476,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2016.03,94323,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2016.06,95098,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2016.09,94968,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2016.12,97028,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2017.03,97764,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2017.06,98691,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2017.09,98800,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2017.12,100999,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2018.03,104187,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2018.06,103181,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2018.09,102207,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2018.12,104261,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2019.03,105504,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2019.06,105289,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2019.09,103732,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2019.12,107305,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2020.03,107706,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2020.06,105383,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2020.09,103405,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2020.12,104841,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2021.03,104361,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2021.06,104201,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2021.09,104818,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2021.12,107466,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2022.03,106680,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
BDCQ.SED1ROA,2022.06,106111,,F,Number,0,Business Data Collection - BDC,Region by employment variable,Filled jobs,Otago,Actual,,
